,Unnamed: 0.1,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
551,551,551,1.427538338239397,66.56658172607422,85.7617416381836,1.223210125404602,69.67700958251953,88.8209457397461,1.330428010444641,67.29399871826172,87.76799774169922,1.0836905051633336e+26,23.155029296875,2.680779808499737e-06,2.196875390662083e-13,5.3122022742949226e-27,-0.241,-0.2013,-0.1791,-0.159,0.0021,36,373.4166786670685,1024.0,0.0001,0.01,12587.0,,6
552,552,552,1.4217522166464762,66.68592071533203,85.82099914550781,1.2257728809546289,69.37911224365234,88.73471069335938,1.3287227840042115,67.35399627685547,87.88199615478516,1.154056440535982e+26,23.83940778459821,2.8354737950933377e-06,2.2907156773555385e-13,5.527354498490446e-27,-0.2528,-0.2137,-0.1942,-0.1708,0.0008,37,370.6203534603119,1024.0,0.0001,0.01,12587.0,,6
553,553,553,1.4140838007865737,66.86640167236328,85.9142837524414,1.2134614221800752,69.88867950439453,89.04828643798828,1.3264055473327636,67.54999542236328,87.69200134277344,1.231291758934239e+26,24.741504902742346,3.0583481714504982e-06,2.400544396832361e-13,5.784152852766015e-27,-0.2602,-0.2179,-0.1954,-0.1697,0.0065,38,373.5844330787658,1024.0,0.0001,0.01,12587.0,,6
554,554,554,1.4090860106339973,66.93506622314453,86.00929260253906,1.215527489029079,69.8102798461914,89.15804290771484,1.3252535963439942,67.48199462890625,87.78199768066406,1.30270445479935e+26,25.4637376434949,3.243532485494354e-06,2.509681253137936e-13,6.006490106237731e-27,-0.2708,-0.2278,-0.2097,-0.1838,0.0183,39,369.01211500167847,1024.0,0.0001,0.01,12587.0,,6
555,555,555,1.4068313488735658,66.99314880371094,86.02313232421875,1.2275262977232864,69.1831283569336,88.6719970703125,1.3300826194763185,67.33999633789062,87.66999816894531,1.3707845618801048e+26,26.241838727678573,3.388912565556232e-06,2.6094609291957375e-13,6.2465228412706044e-27,-0.3318,-0.283,-0.2612,-0.2382,0.0665,40,371.9856414794922,1024.0,0.0001,0.01,12587.0,,6
556,556,556,1.403253210677348,66.96747589111328,86.07575225830078,1.2228693925837208,69.55158233642578,88.86013793945312,1.327110213241577,67.3759994506836,87.79399871826172,1.4396449662351774e+26,26.938880141900512,3.5578507394372943e-06,2.701584410928849e-13,6.479714989450256e-27,-0.3197,-0.2657,-0.2399,-0.2075,0.0356,41,370.5718235969544,1024.0,0.0001,0.01,12587.0,,6
557,557,557,1.4022158670300755,67.11620330810547,86.09905242919922,1.2205699574577282,69.73188781738281,88.97772979736328,1.3266821411895753,67.43799591064453,87.843994140625,1.4920173940360073e+26,27.356582330197703,3.767187678921036e-06,2.801694968515992e-13,6.695880707377875e-27,-0.2925,-0.2444,-0.2212,-0.1871,0.0047,42,370.843695640564,1024.0,0.0001,0.01,12587.0,,6
558,558,558,1.3997022354631885,67.08126068115234,86.12792205810547,1.2185946509321492,69.6456527709961,89.0561294555664,1.3244512818908691,67.46199798583984,87.85599517822266,1.5411687436204064e+26,27.935950454400512,3.926106969065256e-06,2.908902781111325e-13,6.88989897584354e-27,-0.3137,-0.2645,-0.2393,-0.2089,0.0029,43,372.5911319255829,1024.0,0.0001,0.01,12587.0,,6
559,559,559,1.39795980099919,67.18228912353516,86.13275909423828,1.220969885447512,69.80244445800781,88.89933776855469,1.3261781999588014,67.53199768066406,87.80799865722656,1.61228675274894e+26,28.69125677614796,4.10707763207428e-06,2.9933546889001897e-13,7.078627640036215e-27,-0.4036,-0.3487,-0.3236,-0.2914,0.0863,44,370.8171367645264,1024.0,0.0001,0.01,12587.0,,6
560,560,560,1.3964717454778688,67.17089080810547,86.17351531982422,1.2282427460394447,69.36343383789062,88.71903228759766,1.327351101951599,67.43399810791016,87.94200134277344,1.667461702143168e+26,29.369170519770407,4.2222247532954615e-06,3.0758731588017964e-13,7.291686103860212e-27,-0.3198,-0.2602,-0.2274,-0.1969,0.003,45,371.8360629081726,1024.0,0.0001,0.01,12587.0,,6
561,561,561,1.3940377742895411,67.2229232788086,86.2066879272461,1.22772151158872,69.77892303466797,88.72686767578125,1.3310232914733886,67.47200012207031,87.69400024414062,1.728793805774319e+26,29.86174914301658,4.366077087211429e-06,3.1602057646846614e-13,7.477656584197507e-27,-0.4186,-0.3592,-0.3319,-0.2972,0.0364,46,374.5257625579834,1024.0,0.0001,0.01,12587.0,,6
562,562,562,1.3929445596928245,67.28392791748047,86.18750762939453,1.230012684976393,69.66917419433594,88.85230255126953,1.3361043362045288,67.18799591064453,87.66799926757812,1.765252504163921e+26,30.097028459821427,4.564349203008658e-06,3.249550808290243e-13,7.67312600644135e-27,-0.3903,-0.3345,-0.3024,-0.2691,0.0437,47,371.6181070804596,1024.0,0.0001,0.01,12587.0,,6
563,563,563,1.3901923841347508,67.25120544433594,86.25798797607422,1.2341445255668309,69.33207702636719,88.55440521240234,1.336518141822815,67.23400115966797,87.6780014038086,1.8296635538484148e+26,30.81611228475765,4.656199905384743e-06,3.332613277306491e-13,7.839369389928038e-27,-0.455,-0.3879,-0.3529,-0.3126,0.081,48,372.5249352455139,1024.0,0.0001,0.01,12587.0,,6
564,564,564,1.391141760941001,67.27550506591797,86.21070861816406,1.2296379979556165,69.1125717163086,88.65631866455078,1.3366300442886352,67.2459945678711,87.63199615478516,1.8806739663005623e+26,31.439448142538264,4.798466990522546e-06,3.409203562995145e-13,7.968270851386086e-27,-0.4183,-0.3466,-0.3138,-0.264,0.0165,49,373.70455598831177,1024.0,0.0001,0.01,12587.0,,6
565,565,565,1.389731830083318,67.2835693359375,86.21951293945312,1.232917354225776,69.2771987915039,88.62495422363281,1.3318084700012207,67.41799926757812,87.65599822998047,1.8827005256045e+26,31.329059211575256,5.007460940737252e-06,3.4888557112288897e-13,8.160242959968621e-27,-0.4234,-0.3556,-0.3218,-0.2809,0.0244,50,371.4912357330322,1024.0,0.0001,0.01,12587.0,,6
566,566,566,1.392777601021223,67.23165130615234,86.21989440917969,1.236928206433619,69.31639862060547,88.52304077148438,1.3465934213638306,67.08999633789062,87.55999755859375,1.965678407666624e+26,32.474023935746175,5.096829657250688e-06,3.566317801637616e-13,8.293734562967393e-27,-0.3873,-0.3317,-0.2944,-0.255,0.0044,51,373.2394268512726,1024.0,0.0001,0.01,12587.0,,6
567,567,567,1.388860817881718,67.29185485839844,86.25459289550781,1.2357183383826216,69.59077453613281,88.71903228759766,1.337313394165039,67.25399780273438,87.6259994506836,2.004383919484403e+26,32.97105687978316,5.2605014006271126e-06,3.6357053720696813e-13,8.423400937829242e-27,-0.3825,-0.317,-0.2809,-0.2455,0.0126,52,375.337030172348,1024.0,0.0001,0.01,12587.0,,6
568,568,568,1.3912226084211043,67.2657699584961,86.19577026367188,1.2325846962735885,69.4967041015625,88.71903228759766,1.344646252822876,67.04999542236328,87.66799926757812,1.9946658057714912e+26,32.371362802933675,5.365858888693785e-06,3.703246729028266e-13,8.601309746562387e-27,-0.55,-0.4796,-0.4478,-0.395,0.1013,53,375.277421951294,1024.0,0.0001,0.01,12587.0,,6
569,569,569,1.3894941428123733,67.30244445800781,86.27490997314453,1.2367373829390345,69.23016357421875,88.6014404296875,1.3461182891082764,67.0719985961914,87.50399780273438,2.047793535508419e+26,33.42437121332908,5.514832249982612e-06,3.77639000255633e-13,8.760528091303323e-27,-0.4633,-0.3904,-0.348,-0.2988,0.0179,54,372.2294194698334,1024.0,0.0001,0.01,12587.0,,6
570,570,570,1.3904837530754106,67.2886734008789,86.2318344116211,1.2442288507522554,69.16744995117188,88.4524917602539,1.343692311630249,67.08000183105469,87.58200073242188,2.0814682512824167e+26,33.4019775390625,5.65657193212327e-06,3.846792188461504e-13,8.918196114581925e-27,-0.5767,-0.4984,-0.4497,-0.3963,0.0699,55,373.6824254989624,1024.0,0.0001,0.01,12587.0,,6
571,571,571,1.3906973551783235,67.2804183959961,86.23639678955078,1.243418712494851,69.07337188720703,88.53872680664062,1.3550437397003174,66.81399536132812,87.45800018310547,2.094266971255637e+26,33.84803491709184,5.716738937443168e-06,3.907094797911968e-13,9.00467430187507e-27,-0.5156,-0.4234,-0.3739,-0.3196,0.0161,56,372.1555125713349,1024.0,0.0001,0.01,12587.0,,6
572,572,572,1.392245134139714,67.23896026611328,86.21046447753906,1.2304102221264963,69.3477554321289,88.78958892822266,1.3369392559432984,67.30400085449219,87.60599517822266,2.1759067265026545e+26,34.77922462930485,5.856724662642309e-06,3.961485042186737e-13,9.129185279396492e-27,-0.5072,-0.4298,-0.3914,-0.3335,0.0313,57,373.0106723308563,1024.0,0.0001,0.01,12587.0,,6
573,573,573,1.3932682047264229,67.18244934082031,86.19618225097656,1.2710688644234531,68.72843933105469,88.36625671386719,1.3751284453201291,66.53199768066406,87.18799591064453,2.1414906360843343e+26,34.43507104990434,6.0085295852673975e-06,4.0243661547104774e-13,9.23174582058849e-27,-0.5844,-0.4862,-0.441,-0.3754,0.0085,58,371.4621276855469,1024.0,0.0001,0.01,12587.0,,6
574,574,574,1.391432046252395,67.241455078125,86.22328186035156,1.243705020424863,69.08905029296875,88.73471069335938,1.3489419678878785,67.13800048828125,87.49800109863281,2.254166669300485e+26,35.71765634964923,6.077840269062304e-06,4.082563513952338e-13,9.362270326477255e-27,-0.5108,-0.4303,-0.3821,-0.3367,0.0482,59,370.4425630569458,1024.0,0.0001,0.01,12587.0,,6
575,575,575,1.3918662055202955,67.26973724365234,86.22281646728516,1.2431945357437828,69.37127685546875,88.71118927001953,1.3478213278579712,67.02400207519531,87.65999603271484,2.238354489215383e+26,35.348057338169646,6.206366504931536e-06,4.1451339581610144e-13,9.500124646461085e-27,-0.5795,-0.4815,-0.4367,-0.38,0.0638,60,373.15955209732056,1024.0,0.0001,0.001,12587.0,,6
576,576,576,1.3451230093205206,68.31382751464844,86.83295440673828,1.181247162347903,70.4844741821289,89.4480972290039,1.2898078329849243,68.25999450683594,88.29000091552734,1.6339376962682528e+26,26.577253069196427,6.256299561603651e-06,4.156228815709962e-13,9.512934466782724e-27,-0.5611,-0.4685,-0.4256,-0.3785,0.0711,61,373.70939779281616,1024.0,0.0001,0.001,12587.0,,6
577,577,577,1.3198351778606208,68.92202758789062,87.1268081665039,1.1765079767437108,70.52367401123047,89.5186538696289,1.2822749950790406,68.41799926757812,88.35399627685547,1.821592549913845e+26,29.025432975924744,6.3175188397622334e-06,4.165963675472304e-13,9.527596078326534e-27,-0.5336,-0.4354,-0.3848,-0.3371,0.0384,62,370.4480531215668,1024.0,0.0001,0.001,12587.0,,6
578,578,578,1.3139100274203177,69.03141784667969,87.24192810058594,1.1727105404523968,70.5628662109375,89.67544555664062,1.279343409881592,68.4679946899414,88.39799499511719,1.912103159918467e+26,30.083518514827805,6.342291581694441e-06,4.1749928304057973e-13,9.549409663251823e-27,-0.5542,-0.4651,-0.4195,-0.3702,0.0538,63,370.9247422218323,1024.0,0.0001,0.001,12587.0,,6
579,579,579,1.310548100588968,69.14524841308594,87.28339385986328,1.1715525255266048,70.60990905761719,89.60488891601562,1.2789578592681885,68.54199981689453,88.41600036621094,1.986718395022215e+26,31.029381576849488,6.360443668135103e-06,4.1839094944076683e-13,9.568571504302728e-27,-0.5153,-0.4215,-0.3837,-0.3298,0.0465,64,371.0826451778412,1024.0,0.0001,0.001,12587.0,,6
580,580,580,1.3076829252673363,69.17617797851562,87.33899688720703,1.1723365171010234,70.43743896484375,89.52649688720703,1.276215199813843,68.61000061035156,88.44599914550781,2.0333432785382788e+26,31.572118642378825,6.39309097758377e-06,4.192993137136167e-13,9.58888897943302e-27,-0.5457,-0.4547,-0.4125,-0.3582,0.0414,65,369.74571323394775,1024.0,0.0001,0.001,12587.0,,6
581,581,581,1.3061692130310376,69.21210479736328,87.33160400390625,1.1712589777536473,70.68830108642578,89.48729705810547,1.2749863006591795,68.58599853515625,88.43999481201172,2.078539461725833e+26,32.1837158203125,6.413275668082595e-06,4.202815441021137e-13,9.613938075333435e-27,-0.5327,-0.4462,-0.3928,-0.342,0.0177,66,373.7872242927551,1024.0,0.0001,0.001,12587.0,,6
582,582,582,1.3034227648273138,69.28863525390625,87.42318725585938,1.171808397930668,70.71965789794922,89.63624572753906,1.2769620747756958,68.54399871826172,88.45399475097656,2.11397067647053e+26,32.52969298070791,6.417738074997925e-06,4.2118305345881774e-13,9.6310907791033e-27,-0.5454,-0.4528,-0.3995,-0.3516,0.0107,67,374.4489867687225,1024.0,0.0001,0.001,12587.0,,6
583,583,583,1.3029522754757403,69.31829833984375,87.36420440673828,1.1696507880290723,70.80589294433594,89.6597671508789,1.2755769510650634,68.60399627685547,88.43399810791016,2.124110298285526e+26,32.54988938934949,6.452895235020904e-06,4.220651844948791e-13,9.648096714700612e-27,-0.5354,-0.4459,-0.3948,-0.3402,0.0379,68,372.63941168785095,1024.0,0.0001,0.001,12587.0,,6
584,584,584,1.3042597122081092,69.24295043945312,87.35101318359375,1.170950180387452,70.6255874633789,89.64408874511719,1.2776569289779662,68.53599548339844,88.4739990234375,2.1368472216661e+26,32.605877311862244,6.466988699549815e-06,4.229247734028458e-13,9.665039844097952e-27,-0.5647,-0.4752,-0.4251,-0.3677,0.0321,69,373.831470489502,1024.0,0.0001,0.001,12587.0,,6
585,585,585,1.3014200588551497,69.33870697021484,87.37353515625,1.1697875119257437,70.60990905761719,89.6676025390625,1.2741588162612916,68.66999816894531,88.5219955444336,2.1980856158373567e+26,33.49351781728316,6.500136560546204e-06,4.239009837688302e-13,9.695131286178859e-27,-0.5211,-0.4354,-0.3828,-0.3255,0.0067,70,373.9616901874542,1024.0,0.0001,0.001,12587.0,,6
586,586,586,1.3023975606170526,69.26568603515625,87.37519836425781,1.1689386948704832,70.66477966308594,89.56568908691406,1.2759234634017944,68.56800079345703,88.447998046875,2.181129922087125e+26,33.01152443399235,6.516848801340481e-06,4.2479225469308593e-13,9.713433673967056e-27,-0.5273,-0.4293,-0.3862,-0.3338,0.0169,71,373.21024537086487,1024.0,0.0001,0.001,12587.0,,6
587,587,587,1.300065705966401,69.33236694335938,87.42159271240234,1.1675405391296574,70.58638763427734,89.76168060302734,1.2744249306488038,68.5979995727539,88.45399475097656,2.2306655173505795e+26,33.764274752869895,6.519979781669357e-06,4.257407817438664e-13,9.731952247306723e-27,-0.5326,-0.4361,-0.3849,-0.3281,0.0099,72,372.3566911220551,1024.0,0.0001,0.001,12587.0,,6
588,588,588,1.3009640225613692,69.31028747558594,87.44139099121094,1.168476136921715,70.80589294433594,89.70680236816406,1.2753803994369506,68.58999633789062,88.41600036621094,2.242361859897956e+26,33.86603156887755,6.542385036372303e-06,4.2665230982416824e-13,9.74850531714638e-27,-0.5108,-0.4229,-0.3743,-0.3181,0.0119,73,373.8265838623047,1024.0,0.0001,0.001,12587.0,,6
589,589,589,1.300395311453575,69.34365844726562,87.40882873535156,1.1691968302324522,70.73533630371094,89.62841033935547,1.2754722756576538,68.53800201416016,88.41600036621094,2.239978909498514e+26,33.80193718112245,6.5700526685309175e-06,4.2759587145492014e-13,9.774343787812692e-27,-0.5547,-0.4563,-0.4067,-0.3515,0.0333,74,374.33365964889526,1024.0,0.0001,0.001,12587.0,,6
590,590,590,1.2988914451109423,69.36408996582031,87.4401626586914,1.167176561618756,70.71965789794922,89.60488891601562,1.273915913696289,68.59400177001953,88.48600006103516,2.254103581435753e+26,33.840528838488524,6.577265575803119e-06,4.2848806515634914e-13,9.791161304810101e-27,-0.5204,-0.4265,-0.3836,-0.3284,0.0204,75,375.5858359336853,1024.0,0.0001,0.001,12587.0,,6
591,591,591,1.298055251931571,69.39285278320312,87.42214965820312,1.1689574170837809,70.76669311523438,89.64408874511719,1.2747911790084838,68.60399627685547,88.41199493408203,2.2619725935227164e+26,33.882466218909435,6.598697085491162e-06,4.294673514462451e-13,9.81937715542463e-27,-0.5283,-0.4372,-0.3915,-0.3341,0.0026,76,373.1161315441132,1024.0,0.0001,0.001,12587.0,,6
592,592,592,1.298123200397307,69.40122985839844,87.45996856689453,1.1713274959936228,70.64126586914062,89.69112396240234,1.274753088912964,68.5479965209961,88.45399475097656,2.28359107077246e+26,34.109788544323976,6.6020170392282366e-06,4.303230295366672e-13,9.841346764172996e-27,-0.5288,-0.4276,-0.3789,-0.3236,0.0101,77,370.76030802726746,1024.0,0.0001,0.001,12587.0,,6
593,593,593,1.295285370687714,69.41410827636719,87.4887924194336,1.1688490560638676,70.68830108642578,89.51081848144531,1.274193218345642,68.6780014038086,88.43199920654297,2.287003718426096e+26,34.14177843989158,6.627458534240398e-06,4.3116930408827386e-13,9.854506976978658e-27,-0.5252,-0.4344,-0.3927,-0.3384,0.0075,78,371.09112000465393,1024.0,0.0001,0.001,12587.0,,6
594,594,594,1.2994555881373249,69.38142395019531,87.42456817626953,1.1701600143026505,70.75101470947266,89.48729705810547,1.2737821175003052,68.5219955444336,88.5,2.2861970423077525e+26,34.168631417410715,6.633883123488048e-06,4.320584658075617e-13,9.874576532898552e-27,-0.5051,-0.4114,-0.3648,-0.317,0.0055,79,371.3897666931152,1024.0,0.0001,0.001,12587.0,,6
595,595,595,1.2959592578354358,69.4298095703125,87.45068359375,1.169646425806418,70.54718780517578,89.60488891601562,1.274310471305847,68.63399505615234,88.48600006103516,2.312319661057973e+26,34.42964764030612,6.650909982208575e-06,4.330288758598843e-13,9.900018993946134e-27,-0.5584,-0.4576,-0.4119,-0.358,0.0281,80,372.330982208252,1024.0,0.0001,0.0001,12587.0,,6
596,596,596,1.289741641280352,69.56587219238281,87.57829284667969,1.166569586793021,70.66477966308594,89.61272430419922,1.2717277031326293,68.70800018310547,88.4679946899414,2.219422780239976e+26,33.20852847975127,6.650149022264567e-06,4.3310181919835823e-13,9.901614932543179e-27,-0.5662,-0.4689,-0.422,-0.3668,0.0731,81,371.61865854263306,1024.0,0.0001,0.0001,12587.0,,6
597,597,597,1.288213777243492,69.61935424804688,87.5594253540039,1.1660494524021812,70.6334228515625,89.61272430419922,1.271247854232788,68.7239990234375,88.51599884033203,2.239342496827971e+26,33.411045619419646,6.659143751189949e-06,4.331894390880671e-13,9.903688198259978e-27,-0.5612,-0.4647,-0.4202,-0.3664,0.0618,82,376.1712758541107,1024.0,0.0001,0.0001,12587.0,,6
598,598,598,1.288920371045594,69.5868911743164,87.57604217529297,1.1656303311186773,70.6255874633789,89.57353210449219,1.2703344747924803,68.71599578857422,88.51799774169922,2.281022730595077e+26,34.037440708705354,6.658720207572645e-06,4.3328637463305093e-13,9.906394814919595e-27,-0.5609,-0.4673,-0.4199,-0.3701,0.0404,83,372.1490693092346,1024.0,0.0001,0.0001,12587.0,,6
599,599,599,1.2871592623980006,69.58812713623047,87.59180450439453,1.1657700197343055,70.75101470947266,89.5892105102539,1.2705156203460692,68.75199890136719,88.45999908447266,2.286438510187677e+26,34.09477140465561,6.661600405496538e-06,4.3337210502664274e-13,9.907719695179948e-27,-0.5608,-0.4642,-0.4168,-0.3651,0.05,84,374.0754764080048,1024.0,0.0001,0.0001,12587.0,,6
600,600,600,1.2873748630392567,69.61395263671875,87.60149383544922,1.1655174283706196,70.7823715209961,89.55001068115234,1.2704587393951416,68.7179946899414,88.48799896240234,2.266343549530982e+26,33.797233737244895,6.66623557362419e-06,4.334615704706986e-13,9.909680570854702e-27,-0.5481,-0.4514,-0.4018,-0.348,0.0485,85,374.46465492248535,1024.0,0.0001,0.0001,12587.0,,6
601,601,601,1.2874938830374882,69.62921142578125,87.58172607421875,1.164426689725118,70.69613647460938,89.62056732177734,1.2697514094161988,68.71599578857422,88.53199768066406,2.2738853163780773e+26,33.88528629225127,6.668675002472658e-06,4.3355551797531124e-13,9.91214918507234e-27,-0.5397,-0.4456,-0.3935,-0.3434,0.039,86,373.3357830047608,1024.0,0.0001,0.0001,12587.0,,6
